"","alpha.ini","beta.ini","a.ini","alpha.est","beta.est","a.est","iteration","nothing","convergence.code","min.value","tau.est","tau.reparam"
"124",-1.42174717225134,1.1600391715765,0.604175141636864,0.507248510377842,-1.02511233386097,0.100297269277185,226,NA,0,1909.49006754566,-0.810630930976008,-1.00264603380112
"125",1.38396649528295,1.98362123779953,-0.620180590966339,0.493389039876557,-0.972850896778088,0.100455122176931,162,NA,0,1948.48041776268,0.349550042048635,0.158351385655262
"126",0.515905049629509,2.74246795475483,0.217251539277304,0.479601066315072,-0.969577417161316,0.0967286659420538,206,NA,0,1904.71709120759,0.174862956264777,-0.00982591913392969
"127",0.820687642320991,2.3396992823109,-0.120597462954427,0.470076670470739,-0.947884345929954,0.0967107670524273,151,NA,0,1924.93156862322,0.219880922205664,0.0359879900907035
"128",-2.45386538468301,0.193884600885212,0.621219446928349,0.51112958977785,-1.01641959032646,0.102602764634933,340,NA,0,1920.24489701063,0.587787733888184,0.392246202468154
"129",0.638254947029054,2.36036476306617,0.191115621249902,0.495738555002202,-0.966717465633837,0.101386348283482,170,NA,0,1953.14226472952,0.187679444386543,-0.00527562551880645
"130",0.554456756450236,1.36374985147268,-0.455895954483303,0.496742199810648,-1.02556565825063,0.0976229450262415,82,NA,0,1871.41249561535,0.197876978322676,0.0130215495239104
"131",0.0097685419023037,2.29482367448509,-0.219457772708879,0.505945769961893,-1.00184413876598,0.0945313300050492,110,NA,0,1865.64631189329,0.0977330924893855,-0.0836191669066398
"132",-0.273337190970778,1.90495117474347,0.125983749033306,0.48408504995053,-0.981755900374141,0.0936996890359171,130,NA,0,1858.93115310833,0.0465299899600284,-0.131422456294519
"133",-1.82674798276275,1.53890245780349,-0.174817455645507,0.487313479843254,-0.975444569670544,0.0982835855449892,164,NA,0,1930.92041856966,-0.0372673893639634,-0.225019859177306
"134",0.0846599023789167,1.46158592402935,0.615493527611686,0.502025718365222,-0.954256191559066,0.102570151116362,108,NA,0,1987.98750597724,0.0199954052500206,-0.175656459672999
"135",-1.91131929587573,-0.60706727206707,-0.597562330901345,0.506818686431081,-1.01903025010441,0.102946587377915,222,NA,0,1919.20611487902,0.343550961980209,0.148579185817937
"136",0.0142122907564044,1.90045801643282,0.539470106179159,0.501584574119844,-1.02325027667642,0.104768344433372,106,NA,0,1940.1551025432,0.0854430182239452,-0.113534901847671
"137",-0.839612113311887,1.74426486995071,0.239081566802247,0.498405556306319,-0.989659312750251,0.0966240536129543,154,NA,0,1888.41215422462,-0.000268633403773122,-0.184238148470832
"138",0.846666753292084,2.52237108908594,-0.336320534244108,0.491352150114013,-1.02756943310661,0.101370095550535,116,NA,0,1880.5325210345,0.227269316539709,0.035500345606821
"139",-1.92643886618316,0.515524222515523,1.24715910891743,0.484881444805589,-1.00910387763147,0.0984930583746604,455,NA,0,1881.13246114786,0.489964320573607,0.301688857727585
"140",-1.92643886618316,0.515524222515523,1.24715910891743,0.494098548129182,-0.974527276075145,0.107146904246213,170,NA,0,1995.53689045543,0.129667472859793,-0.0726151537285585
"141",-2.10550099983811,2.01134961564094,-0.367734548147912,0.483519359226754,-0.982256658406322,0.103772110177536,128,NA,0,1961.41095574632,-0.00296853185603517,-0.199237665890671
"142",0.568054317496717,1.7497139563784,0.603302382880959,0.49055098188318,-0.951232786402621,0.099747046421434,118,NA,0,1956.56957253512,0.169546835192341,-0.0204261041969547
"143",0.674611911177635,2.81494258157909,-0.159628377639209,0.512408452537592,-1.02004337654197,0.102960156877697,154,NA,0,1934.94160437433,0.191918054445185,-0.0037152660965814
"144",0.361194854602218,2.28584041632712,0.482005922841159,0.487736734201024,-0.964365592127814,0.0988540272545406,120,NA,0,1916.86527473508,0.146758683036377,-0.0400425281273282
"145",-1.35693117417395,0.115763715468347,0.0969619725009618,0.520283467848734,-1.06457932392503,0.0997238931008388,460,NA,0,1863.95096050178,0.738428300976376,0.548992640103448
"146",-0.811039400286973,1.45193999167532,0.448080610222475,0.502808348154919,-1.01276546072344,0.100467741931475,146,NA,0,1897.24400456198,-0.0140240818258163,-0.205361294175069
"147",0.523441810160875,2.15878090914339,-0.262670868884451,0.508784961368905,-0.996778770656989,0.0999102856081929,140,NA,0,1925.20757413184,0.160060103498676,-0.030014646508934
"148",-0.355057789944112,1.97569860424846,0.36464120294763,0.488289987410559,-0.911329936000794,0.101771078088237,132,NA,0,2002.87224144316,0.0408664709239154,-0.151805649416142
"149",1.44066669791937,1.21015254035592,-0.251773189315802,0.489246743014837,-0.959778218754363,0.0983293144597047,114,NA,0,1945.11324742498,1.11789457414086,0.929982809502305
"150",1.40343897882849,2.93463758565485,0.152206363843536,0.504711525237404,-0.983469543478956,0.0981874411034882,140,NA,0,1922.71201919808,0.290965329991142,0.104057392335536
"151",0.791162247769535,1.77302091568708,0.774735623658802,0.50059304716813,-1.01045683547088,0.0964598738638508,188,NA,0,1871.32605551368,0.22188953696575,0.0391998611933578
"152",0.512797527015209,2.97029935661703,-0.374104113922613,0.514610870701544,-1.02444055862307,0.09808064595054,140,NA,0,1879.73629830096,0.168855649496524,-0.0177240889593948
"153",-1.54323960281909,1.95281615573913,0.0805096651305678,0.487105224717251,-0.959298674976142,0.0919084486577472,246,NA,0,1881.85097028204,-0.00228239749548229,-0.17832656923203
"154",0.333231188356876,1.48822653759271,-0.432180309762341,0.489441528271897,-1.00551359895443,0.0964016142685318,82,NA,0,1880.82639903591,0.0942047990338971,-0.0891024442648045
"155",-0.926917880773544,1.35148149635643,0.543606711769483,0.49272416751284,-0.947245278731243,0.101097935131309,176,NA,0,1961.99578465073,-0.0399132882276489,-0.232165991749327
"156",0.804342014715075,-0.583798866719007,1.01474768132841,0.500461644843733,-0.999917880935034,0.0980577628929055,389,NA,0,1884.26979768611,1.00301730504201,0.816974879731805
"157",-2.25857924763113,2.02159134764224,0.176237736109483,0.478189342892842,-0.948685527884067,0.0953513087171961,142,NA,0,1903.17110528133,-0.00124211652239394,-0.182322511943024
"158",0.193873605690897,1.69469580054283,0.653951923440907,0.478559005121142,-0.976926741040199,0.100595506918298,114,NA,0,1946.65383832484,0.0921316521986262,-0.0988931478637972
"159",1.24506619572639,1.36659277696162,-0.503793159920142,0.502046732014876,-0.984380457119786,0.10073412047787,134,NA,0,1936.67457145569,0.696536859307101,0.505294963870162
"160",-1.19857095461339,2.8112354176119,0.550521168387581,0.483350749356564,-0.963825661163787,0.100225223452694,212,NA,0,1942.60725586747,0.0324696444751809,-0.156233168243852
"161",-2.25466987304389,0.55176536925137,-0.0742156408085268,0.526428473792204,-1.06266992294386,0.10342231971775,340,NA,0,1918.68285444138,0.337648921623357,0.141728016702892
"162",-2.24926703795791,2.92295435629785,-0.18799227440455,0.508412163309937,-0.976598323334107,0.1018825584601,179,NA,0,1962.02067967845,0.00475340161165301,-0.188380119218321
"163",0.962652998976409,2.14590007904917,-0.637440071038247,0.480460447903999,-0.976144582917811,0.103237339818118,116,NA,0,1967.89036944469,0.256988435671517,0.0610520189824209
"164",0.978143325075507,2.90279719419777,0.508591889366725,0.493589302995262,-0.981110414734414,0.0972550497294239,104,NA,0,1910.55455690108,0.231709517455013,0.045253119251688
